county,date,quantile,hosp_census_with_covid,icu,Rt
Kings,2024-05-02,0.5,,,0.9617530697149904
Kings,2024-05-02,0.04999999999999999,,,NA
Kings,2024-05-02,0.95,,,1.083346506077298
Kings,2024-05-09,0.5,,,0.9657650686998368
Kings,2024-05-09,0.04999999999999999,,,NA
Kings,2024-05-09,0.95,,,1.0760776933299734
Kings,2024-05-16,0.5,,,0.9681314747839312
Kings,2024-05-16,0.04999999999999999,,,NA
Kings,2024-05-16,0.95,,,1.0698770061606424
Kings,2024-05-23,0.5,,,0.9717528754975188
Kings,2024-05-23,0.04999999999999999,,,NA
Kings,2024-05-23,0.95,,,1.0596343947464948
Kings,2024-05-30,0.5,,,0.9753522230215363
Kings,2024-05-30,0.04999999999999999,,,NA
Kings,2024-05-30,0.95,,,1.05387097142331
Kings,2024-06-06,0.5,,,0.9775225156414652
Kings,2024-06-06,0.04999999999999999,,,NA
Kings,2024-06-06,0.95,,,1.0492989388346845
Kings,2024-06-13,0.5,,,NA
Kings,2024-06-13,0.04999999999999999,,,NA
Kings,2024-06-13,0.95,,,NA
Lake,2022-06-16,0.5,,,1.1062342411186958
Lake,2022-06-16,0.04999999999999999,,,NA
Lake,2022-06-16,0.95,,,1.2737438317207637
Lake,2022-06-23,0.5,,,1.1150691482655324
Lake,2022-06-23,0.04999999999999999,,,NA
Lake,2022-06-23,0.95,,,1.256569847463422
Lake,2022-06-30,0.5,,,1.115434884470758
Lake,2022-06-30,0.04999999999999999,,,NA
Lake,2022-06-30,0.95,,,1.2568132121765012
Lake,2022-07-07,0.5,,,1.1178541728650495
Lake,2022-07-07,0.04999999999999999,,,NA
Lake,2022-07-07,0.95,,,1.255201303106154
Lake,2022-07-14,0.5,,,1.1038760499827514
Lake,2022-07-14,0.04999999999999999,,,NA
Lake,2022-07-14,0.95,,,1.2396231293605349
Lake,2022-07-21,0.5,,,1.0704229889558534
Lake,2022-07-21,0.04999999999999999,,,NA
Lake,2022-07-21,0.95,,,1.1974388520398724
Lake,2022-07-28,0.5,,,1.0298010026265458
Lake,2022-07-28,0.04999999999999999,,,NA
Lake,2022-07-28,0.95,,,1.1437512371770004
Lake,2022-08-04,0.5,,,0.9904086392313776
Lake,2022-08-04,0.04999999999999999,,,NA
Lake,2022-08-04,0.95,,,1.097239153556775
Lake,2022-08-11,0.5,,,0.9575930085474832
Lake,2022-08-11,0.04999999999999999,,,NA
Lake,2022-08-11,0.95,,,1.0659033391517898
Lake,2022-08-18,0.5,,,0.9335785380425352
Lake,2022-08-18,0.04999999999999999,,,NA
Lake,2022-08-18,0.95,,,1.026201030868857
Lake,2022-08-25,0.5,,,0.9217979252232064
Lake,2022-08-25,0.04999999999999999,,,NA
Lake,2022-08-25,0.95,,,1.0166278126232182
Lake,2022-09-01,0.5,,,0.909295055784722
Lake,2022-09-01,0.04999999999999999,,,NA
Lake,2022-09-01,0.95,,,0.998267931208754
Lake,2022-09-08,0.5,,,0.906835630683718
Lake,2022-09-08,0.04999999999999999,,,NA
Lake,2022-09-08,0.95,,,0.9952225239601884
Lake,2022-09-15,0.5,,,0.912030643960936
Lake,2022-09-15,0.04999999999999999,,,NA
Lake,2022-09-15,0.95,,,1.0013733151167734
Lake,2022-09-22,0.5,,,0.9265329468436
Lake,2022-09-22,0.04999999999999999,,,NA
Lake,2022-09-22,0.95,,,1.019017020940399
Lake,2022-09-29,0.5,,,0.9475311490859154
Lake,2022-09-29,0.04999999999999999,,,NA
Lake,2022-09-29,0.95,,,1.0445881801919508
Lake,2022-10-06,0.5,,,0.973597843923066
Lake,2022-10-06,0.04999999999999999,,,NA
Lake,2022-10-06,0.95,,,1.0698817649564012
Lake,2022-10-13,0.5,,,0.9970111756146542
Lake,2022-10-13,0.04999999999999999,,,NA
Lake,2022-10-13,0.95,,,1.099362441209296
Lake,2022-10-20,0.5,,,1.0215212992270386
Lake,2022-10-20,0.04999999999999999,,,NA
Lake,2022-10-20,0.95,,,1.1199280467716377
Lake,2022-10-27,0.5,,,1.0361248501039453
Lake,2022-10-27,0.04999999999999999,,,NA
Lake,2022-10-27,0.95,,,1.136640689416328
Lake,2022-11-03,0.5,,,1.052306350907916
Lake,2022-11-03,0.04999999999999999,,,NA
Lake,2022-11-03,0.95,,,1.162470136803188
Lake,2022-11-10,0.5,,,1.0686726697507225
Lake,2022-11-10,0.04999999999999999,,,NA
Lake,2022-11-10,0.95,,,1.172533387858979
Lake,2022-11-17,0.5,,,1.0776722796659803
Lake,2022-11-17,0.04999999999999999,,,NA
Lake,2022-11-17,0.95,,,1.18447462406767
Lake,2022-11-24,0.5,,,1.0926054719617275
Lake,2022-11-24,0.04999999999999999,,,NA
Lake,2022-11-24,0.95,,,1.200570019545156
Lake,2022-12-01,0.5,,,1.110204261936787
Lake,2022-12-01,0.04999999999999999,,,NA
Lake,2022-12-01,0.95,,,1.2187518338355867
Lake,2022-12-08,0.5,,,1.1154816586252938
Lake,2022-12-08,0.04999999999999999,,,NA
Lake,2022-12-08,0.95,,,1.2366575416040997
Lake,2022-12-15,0.5,,,1.1088514444457975
Lake,2022-12-15,0.04999999999999999,,,NA
Lake,2022-12-15,0.95,,,1.2267599992583536
Lake,2022-12-22,0.5,,,1.0814548456883264
Lake,2022-12-22,0.04999999999999999,,,NA
Lake,2022-12-22,0.95,,,1.1963109290484213
Lake,2022-12-29,0.5,,,1.0407355864040966
Lake,2022-12-29,0.04999999999999999,,,NA
Lake,2022-12-29,0.95,,,1.1558587815084105
Lake,2023-01-05,0.5,,,1.000215202602737
Lake,2023-01-05,0.04999999999999999,,,NA
Lake,2023-01-05,0.95,,,1.1049871546954326
Lake,2023-01-12,0.5,,,0.9551061473898884
Lake,2023-01-12,0.04999999999999999,,,NA
Lake,2023-01-12,0.95,,,1.0567183324063842
Lake,2023-01-19,0.5,,,0.9149473359580972
Lake,2023-01-19,0.04999999999999999,,,NA
Lake,2023-01-19,0.95,,,1.0203319524391743
Lake,2023-01-26,0.5,,,0.8868469384334223
Lake,2023-01-26,0.04999999999999999,,,NA
Lake,2023-01-26,0.95,,,0.9852599764615928
Lake,2023-02-02,0.5,,,0.8689227766019145
Lake,2023-02-02,0.04999999999999999,,,NA
Lake,2023-02-02,0.95,,,0.9563633637891078
Lake,2023-02-09,0.5,,,0.857468239438332
Lake,2023-02-09,0.04999999999999999,,,NA
Lake,2023-02-09,0.95,,,0.9482255060339996
Lake,2023-02-16,0.5,,,0.8559746251848066
Lake,2023-02-16,0.04999999999999999,,,NA
Lake,2023-02-16,0.95,,,0.9498750939898302
Lake,2023-02-23,0.5,,,0.8641999407759628
Lake,2023-02-23,0.04999999999999999,,,NA
Lake,2023-02-23,0.95,,,0.9564883811522128
Lake,2023-03-02,0.5,,,0.8735372708959065
Lake,2023-03-02,0.04999999999999999,,,NA
Lake,2023-03-02,0.95,,,0.9678057039013498
Lake,2023-03-09,0.5,,,0.8929049041412914
Lake,2023-03-09,0.04999999999999999,,,NA
Lake,2023-03-09,0.95,,,0.988490569761004
Lake,2023-03-16,0.5,,,0.9121498802090507
Lake,2023-03-16,0.04999999999999999,,,NA
Lake,2023-03-16,0.95,,,1.00302167332454
Lake,2023-03-23,0.5,,,0.929029087883402
Lake,2023-03-23,0.04999999999999999,,,NA
Lake,2023-03-23,0.95,,,1.0361866648593183
Lake,2023-03-30,0.5,,,0.9454412707042466
Lake,2023-03-30,0.04999999999999999,,,NA
Lake,2023-03-30,0.95,,,1.054813731217744
Lake,2023-04-06,0.5,,,0.9584297824470224
Lake,2023-04-06,0.04999999999999999,,,NA
Lake,2023-04-06,0.95,,,1.06305028134849
Lake,2023-04-13,0.5,,,0.9642993557798908
Lake,2023-04-13,0.04999999999999999,,,NA
Lake,2023-04-13,0.95,,,1.0650300454237718
Lake,2023-04-20,0.5,,,0.9655804898513992
Lake,2023-04-20,0.04999999999999999,,,NA
Lake,2023-04-20,0.95,,,1.0640612406975791
Lake,2023-04-27,0.5,,,0.9715603172045226
Lake,2023-04-27,0.04999999999999999,,,NA
Lake,2023-04-27,0.95,,,1.0724867876539277
Lake,2023-05-04,0.5,,,0.9717303370378604
Lake,2023-05-04,0.04999999999999999,,,NA
Lake,2023-05-04,0.95,,,1.0679944807268484
Lake,2023-05-11,0.5,,,0.9709976272903174
Lake,2023-05-11,0.04999999999999999,,,NA
Lake,2023-05-11,0.95,,,1.0626260422783196
Lake,2023-05-18,0.5,,,0.9770503982738212
Lake,2023-05-18,0.04999999999999999,,,NA
Lake,2023-05-18,0.95,,,1.0728617089874366
Lake,2023-05-25,0.5,,,0.9904046605737408
Lake,2023-05-25,0.04999999999999999,,,NA
Lake,2023-05-25,0.95,,,1.089462772334043
Lake,2023-06-01,0.5,,,1.0054386552391146
Lake,2023-06-01,0.04999999999999999,,,NA
Lake,2023-06-01,0.95,,,1.1090372539868978
Lake,2023-06-08,0.5,,,1.02272841388754
Lake,2023-06-08,0.04999999999999999,,,NA
Lake,2023-06-08,0.95,,,1.128616531666342
Lake,2023-06-15,0.5,,,1.0418689126259029
Lake,2023-06-15,0.04999999999999999,,,NA
Lake,2023-06-15,0.95,,,1.1401015893414683
Lake,2023-06-22,0.5,,,1.0568523995428
Lake,2023-06-22,0.04999999999999999,,,NA
Lake,2023-06-22,0.95,,,1.1695040353722113
Lake,2023-06-29,0.5,,,1.066828866941838
Lake,2023-06-29,0.04999999999999999,,,NA
Lake,2023-06-29,0.95,,,1.1712635378552914
Lake,2023-07-06,0.5,,,1.0733905816762188
Lake,2023-07-06,0.04999999999999999,,,NA
Lake,2023-07-06,0.95,,,1.1898278141663188
Lake,2023-07-13,0.5,,,1.0802009304118934
Lake,2023-07-13,0.04999999999999999,,,NA
Lake,2023-07-13,0.95,,,1.2031402409056309
Lake,2023-07-20,0.5,,,1.078700685419255
Lake,2023-07-20,0.04999999999999999,,,NA
Lake,2023-07-20,0.95,,,1.2005860318777983
Lake,2023-07-27,0.5,,,1.0698268036574503
Lake,2023-07-27,0.04999999999999999,,,NA
Lake,2023-07-27,0.95,,,1.192629134576083
Lake,2023-08-03,0.5,,,1.0578013645314073
Lake,2023-08-03,0.04999999999999999,,,NA
Lake,2023-08-03,0.95,,,1.1786335550152716
Lake,2023-08-10,0.5,,,1.0543997746842553
Lake,2023-08-10,0.04999999999999999,,,NA
Lake,2023-08-10,0.95,,,1.1754256289967016
Lake,2023-08-17,0.5,,,1.0425364301300204
Lake,2023-08-17,0.04999999999999999,,,NA
Lake,2023-08-17,0.95,,,1.150511889101401
Lake,2023-08-24,0.5,,,1.0232337639493083
Lake,2023-08-24,0.04999999999999999,,,NA
Lake,2023-08-24,0.95,,,1.127259762346433
Lake,2023-08-31,0.5,,,1.0027931518848965
Lake,2023-08-31,0.04999999999999999,,,NA
Lake,2023-08-31,0.95,,,1.1153103605644628
Lake,2023-09-07,0.5,,,0.982780094316428
Lake,2023-09-07,0.04999999999999999,,,NA
Lake,2023-09-07,0.95,,,1.096150156395343
Lake,2023-09-14,0.5,,,0.9598530527956154
Lake,2023-09-14,0.04999999999999999,,,NA
Lake,2023-09-14,0.95,,,1.063425022361736
Lake,2023-09-21,0.5,,,0.93950815739731
Lake,2023-09-21,0.04999999999999999,,,NA
Lake,2023-09-21,0.95,,,1.037721503555728
Lake,2023-09-28,0.5,,,0.9242051810622872
Lake,2023-09-28,0.04999999999999999,,,NA
Lake,2023-09-28,0.95,,,1.0212360366300124
Lake,2023-10-05,0.5,,,0.9145185900807506
Lake,2023-10-05,0.04999999999999999,,,NA
Lake,2023-10-05,0.95,,,1.01224218966734
Lake,2023-10-12,0.5,,,0.9112902132860728
Lake,2023-10-12,0.04999999999999999,,,NA
Lake,2023-10-12,0.95,,,1.0066595343720277
Lake,2023-10-19,0.5,,,0.920013977062052
Lake,2023-10-19,0.04999999999999999,,,NA
Lake,2023-10-19,0.95,,,1.0079509505098188
Lake,2023-10-26,0.5,,,0.9370441016527392
Lake,2023-10-26,0.04999999999999999,,,NA
Lake,2023-10-26,0.95,,,1.0416406282845403
Lake,2023-11-02,0.5,,,0.95815526656912
Lake,2023-11-02,0.04999999999999999,,,NA
Lake,2023-11-02,0.95,,,1.0569821315891537
Lake,2023-11-09,0.5,,,0.9797105047846164
Lake,2023-11-09,0.04999999999999999,,,NA
Lake,2023-11-09,0.95,,,1.079560343734615
Lake,2023-11-16,0.5,,,1.0053507004088578
Lake,2023-11-16,0.04999999999999999,,,NA
Lake,2023-11-16,0.95,,,1.103781833400105
Lake,2023-11-23,0.5,,,1.030598503898715
Lake,2023-11-23,0.04999999999999999,,,NA
Lake,2023-11-23,0.95,,,1.1345333764686143
Lake,2023-11-30,0.5,,,1.049780280414249
Lake,2023-11-30,0.04999999999999999,,,NA
Lake,2023-11-30,0.95,,,1.1690817807923202
Lake,2023-12-07,0.5,,,1.0660983199888283
Lake,2023-12-07,0.04999999999999999,,,NA
Lake,2023-12-07,0.95,,,1.2021779144480822
Lake,2023-12-14,0.5,,,1.073264455091465
Lake,2023-12-14,0.04999999999999999,,,NA
Lake,2023-12-14,0.95,,,1.2098131867202753
Lake,2023-12-19,0.5,,,1.0666963456536245
Lake,2023-12-19,0.04999999999999999,,,NA
Lake,2023-12-19,0.95,,,1.189408026186118
Lake,2023-12-21,0.5,,,1.0666963456536245
Lake,2023-12-21,0.04999999999999999,,,NA
Lake,2023-12-21,0.95,,,1.189408026186118
Lake,2023-12-28,0.5,,,1.044672667834947
Lake,2023-12-28,0.04999999999999999,,,NA
Lake,2023-12-28,0.95,,,1.1643114385008233
Lake,2024-01-04,0.5,,,1.0098741017909234
Lake,2024-01-04,0.04999999999999999,,,NA
Lake,2024-01-04,0.95,,,1.122771369685983
Lake,2024-01-11,0.5,,,0.9719865648963586
Lake,2024-01-11,0.04999999999999999,,,NA
Lake,2024-01-11,0.95,,,1.079673135287611
Lake,2024-01-18,0.5,,,0.9475339835891828
Lake,2024-01-18,0.04999999999999999,,,NA
Lake,2024-01-18,0.95,,,1.0492867276327802
Lake,2024-01-25,0.5,,,0.931327282578365
Lake,2024-01-25,0.04999999999999999,,,NA
Lake,2024-01-25,0.95,,,1.0392524359442932
Lake,2024-02-01,0.5,,,0.9233429245728556
Lake,2024-02-01,0.04999999999999999,,,NA
Lake,2024-02-01,0.95,,,1.0374616879474057
Lake,2024-02-08,0.5,,,0.9213180097282168
Lake,2024-02-08,0.04999999999999999,,,NA
Lake,2024-02-08,0.95,,,1.0332247600927875
Lake,2024-02-09,0.5,,,0.9202047269665102
Lake,2024-02-09,0.04999999999999999,,,NA
Lake,2024-02-09,0.95,,,1.034322759321891
Lake,2024-02-15,0.5,,,0.9202047269665102
Lake,2024-02-15,0.04999999999999999,,,NA
Lake,2024-02-15,0.95,,,1.034322759321891
Lake,2024-02-22,0.5,,,0.9210327840942713
Lake,2024-02-22,0.04999999999999999,,,NA
Lake,2024-02-22,0.95,,,1.0533147065831034
Lake,2024-02-29,0.5,,,0.9276435053403168
Lake,2024-02-29,0.04999999999999999,,,NA
Lake,2024-02-29,0.95,,,1.08182102675363
Lake,2024-03-07,0.5,,,0.9296640860185597
Lake,2024-03-07,0.04999999999999999,,,NA
Lake,2024-03-07,0.95,,,1.108449845252644
Lake,2024-03-14,0.5,,,0.9354787388065978
Lake,2024-03-14,0.04999999999999999,,,NA
Lake,2024-03-14,0.95,,,1.129267329781699
Lake,2024-03-18,0.5,,,0.9390383750479
Lake,2024-03-18,0.04999999999999999,,,NA
Lake,2024-03-18,0.95,,,1.1252094282570917
Lake,2024-03-19,0.5,,,0.9390383750479
Lake,2024-03-19,0.04999999999999999,,,NA
Lake,2024-03-19,0.95,,,1.1252094282570917
Lake,2024-03-21,0.5,,,0.9390383750479
Lake,2024-03-21,0.04999999999999999,,,NA
Lake,2024-03-21,0.95,,,1.1252094282570917
Lake,2024-03-28,0.5,,,0.9425056158199678
Lake,2024-03-28,0.04999999999999999,,,NA
Lake,2024-03-28,0.95,,,1.1249769154673204
Lake,2024-04-04,0.5,,,0.9471796117387394
Lake,2024-04-04,0.04999999999999999,,,NA
Lake,2024-04-04,0.95,,,1.1199459321411502
Lake,2024-04-11,0.5,,,0.9504287285803524
Lake,2024-04-11,0.04999999999999999,,,NA
Lake,2024-04-11,0.95,,,1.1149529150010082
Lake,2024-04-18,0.5,,,0.95458206009532
Lake,2024-04-18,0.04999999999999999,,,NA
Lake,2024-04-18,0.95,,,1.10097394991786
Lake,2024-04-25,0.5,,,0.9580334105423504
Lake,2024-04-25,0.04999999999999999,,,NA
Lake,2024-04-25,0.95,,,1.0903338868465136
Lake,2024-05-02,0.5,,,0.9619338146402284
Lake,2024-05-02,0.04999999999999999,,,NA
Lake,2024-05-02,0.95,,,1.0807783427899471
Lake,2024-05-09,0.5,,,0.9649238991625696
Lake,2024-05-09,0.04999999999999999,,,NA
Lake,2024-05-09,0.95,,,1.072566468502803
Lake,2024-05-16,0.5,,,0.9683819196623416
Lake,2024-05-16,0.04999999999999999,,,NA
Lake,2024-05-16,0.95,,,1.0653074057157967
Lake,2024-05-23,0.5,,,0.9710540246374216
Lake,2024-05-23,0.04999999999999999,,,NA
Lake,2024-05-23,0.95,,,1.0574051908779143
Lake,2024-05-30,0.5,,,0.972497512196254
Lake,2024-05-30,0.04999999999999999,,,NA
Lake,2024-05-30,0.95,,,1.0516040107191222
Lake,2024-06-06,0.5,,,0.9741477412644436
Lake,2024-06-06,0.04999999999999999,,,NA
Lake,2024-06-06,0.95,,,1.0465872004824868
Lake,2024-06-13,0.5,,,NA
Lake,2024-06-13,0.04999999999999999,,,NA
Lake,2024-06-13,0.95,,,NA
Lassen,2022-06-16,0.5,,,0.9150715234549188
Lassen,2022-06-16,0.04999999999999999,,,NA
Lassen,2022-06-16,0.95,,,1.0852755037176598
Lassen,2022-06-23,0.5,,,0.9015851041911894
Lassen,2022-06-23,0.04999999999999999,,,NA
Lassen,2022-06-23,0.95,,,1.0528957002717212
Lassen,2022-06-30,0.5,,,0.8857031611513453
Lassen,2022-06-30,0.04999999999999999,,,NA
Lassen,2022-06-30,0.95,,,1.018551271864483
Lassen,2022-07-07,0.5,,,0.8648487826487178
Lassen,2022-07-07,0.04999999999999999,,,NA
Lassen,2022-07-07,0.95,,,0.9940634198180622
Lassen,2022-07-14,0.5,,,0.8568935063177701
Lassen,2022-07-14,0.04999999999999999,,,NA
Lassen,2022-07-14,0.95,,,0.967153164811712
Lassen,2022-07-21,0.5,,,0.8518184770611827
Lassen,2022-07-21,0.04999999999999999,,,NA
Lassen,2022-07-21,0.95,,,0.9547559033539575
Lassen,2022-07-28,0.5,,,0.8450549775394416
Lassen,2022-07-28,0.04999999999999999,,,NA
Lassen,2022-07-28,0.95,,,0.9544273069655368
Lassen,2022-08-04,0.5,,,0.8449275726964335
Lassen,2022-08-04,0.04999999999999999,,,NA
Lassen,2022-08-04,0.95,,,0.9443480441632948
Lassen,2022-08-11,0.5,,,0.8471675127106583
Lassen,2022-08-11,0.04999999999999999,,,NA
Lassen,2022-08-11,0.95,,,0.949135764121247
Lassen,2022-08-18,0.5,,,0.8469891391923288
Lassen,2022-08-18,0.04999999999999999,,,NA
Lassen,2022-08-18,0.95,,,0.953800663155263
Lassen,2022-08-25,0.5,,,0.8524356861531777
Lassen,2022-08-25,0.04999999999999999,,,NA
Lassen,2022-08-25,0.95,,,0.9591523447889542
Lassen,2022-09-01,0.5,,,0.8554352737041298
Lassen,2022-09-01,0.04999999999999999,,,NA
Lassen,2022-09-01,0.95,,,0.9701030300700662
Lassen,2022-09-08,0.5,,,0.8618094876855467
Lassen,2022-09-08,0.04999999999999999,,,NA
Lassen,2022-09-08,0.95,,,0.9759231684178116
Lassen,2022-09-15,0.5,,,0.8685606983569796
Lassen,2022-09-15,0.04999999999999999,,,NA
Lassen,2022-09-15,0.95,,,0.9918304967716628
Lassen,2022-09-22,0.5,,,0.8765327375104813
Lassen,2022-09-22,0.04999999999999999,,,NA
Lassen,2022-09-22,0.95,,,0.987409642653258
Lassen,2022-09-29,0.5,,,0.881786908703033
Lassen,2022-09-29,0.04999999999999999,,,NA
Lassen,2022-09-29,0.95,,,0.9952064772590352
Lassen,2022-10-06,0.5,,,0.8876819543077554
Lassen,2022-10-06,0.04999999999999999,,,NA
Lassen,2022-10-06,0.95,,,1.0042234516860458
Lassen,2022-10-13,0.5,,,0.8913943036941467
Lassen,2022-10-13,0.04999999999999999,,,NA
Lassen,2022-10-13,0.95,,,1.0041839433135762
Lassen,2022-10-20,0.5,,,0.8981410052685883
Lassen,2022-10-20,0.04999999999999999,,,NA
Lassen,2022-10-20,0.95,,,1.01115766392806
Lassen,2022-10-27,0.5,,,0.9031130080531128
Lassen,2022-10-27,0.04999999999999999,,,NA
Lassen,2022-10-27,0.95,,,1.0197038596879244
Lassen,2022-11-03,0.5,,,0.9086921663194988
Lassen,2022-11-03,0.04999999999999999,,,NA
Lassen,2022-11-03,0.95,,,1.031986204195982
Lassen,2022-11-10,0.5,,,0.9122388173377454
Lassen,2022-11-10,0.04999999999999999,,,NA
Lassen,2022-11-10,0.95,,,1.0415804914411848
Lassen,2022-11-17,0.5,,,0.9194884987900944
Lassen,2022-11-17,0.04999999999999999,,,NA
Lassen,2022-11-17,0.95,,,1.045555417191259
Lassen,2022-11-24,0.5,,,0.9227495448804326
Lassen,2022-11-24,0.04999999999999999,,,NA
Lassen,2022-11-24,0.95,,,1.0447975141749135
Lassen,2022-12-01,0.5,,,0.929615677176987
Lassen,2022-12-01,0.04999999999999999,,,NA
Lassen,2022-12-01,0.95,,,1.0619873457515674
Lassen,2022-12-08,0.5,,,0.9329896574848258
Lassen,2022-12-08,0.04999999999999999,,,NA
Lassen,2022-12-08,0.95,,,1.061682800955159
Lassen,2022-12-15,0.5,,,0.9405236923851924
Lassen,2022-12-15,0.04999999999999999,,,NA
Lassen,2022-12-15,0.95,,,1.075945899720329
Lassen,2022-12-22,0.5,,,0.9501720564524132
Lassen,2022-12-22,0.04999999999999999,,,NA
Lassen,2022-12-22,0.95,,,1.0759002486637503
Lassen,2022-12-29,0.5,,,0.9563229218555028
Lassen,2022-12-29,0.04999999999999999,,,NA
Lassen,2022-12-29,0.95,,,1.087207428391426
Lassen,2023-01-05,0.5,,,0.9673115433177122
Lassen,2023-01-05,0.04999999999999999,,,NA
Lassen,2023-01-05,0.95,,,1.105063567812247
Lassen,2023-01-12,0.5,,,0.9808356018130956
Lassen,2023-01-12,0.04999999999999999,,,NA
Lassen,2023-01-12,0.95,,,1.1062510795464748
Lassen,2023-01-19,0.5,,,0.992203986824408
Lassen,2023-01-19,0.04999999999999999,,,NA
Lassen,2023-01-19,0.95,,,1.1235798647610913
Lassen,2023-01-26,0.5,,,1.005583887874096
Lassen,2023-01-26,0.04999999999999999,,,NA
Lassen,2023-01-26,0.95,,,1.1378922477949882
Lassen,2023-02-02,0.5,,,1.0180329021575636
Lassen,2023-02-02,0.04999999999999999,,,NA
Lassen,2023-02-02,0.95,,,1.1526791706568598
Lassen,2023-02-09,0.5,,,1.029186376270428
Lassen,2023-02-09,0.04999999999999999,,,NA
Lassen,2023-02-09,0.95,,,1.172069310824206
Lassen,2023-02-16,0.5,,,1.0368597628117946
Lassen,2023-02-16,0.04999999999999999,,,NA
Lassen,2023-02-16,0.95,,,1.192303779404029
Lassen,2023-02-23,0.5,,,1.0521761888184242
Lassen,2023-02-23,0.04999999999999999,,,NA
Lassen,2023-02-23,0.95,,,1.2058940249063494
Lassen,2023-03-02,0.5,,,1.0609975462832466
Lassen,2023-03-02,0.04999999999999999,,,NA
Lassen,2023-03-02,0.95,,,1.2057740262004129
Lassen,2023-03-09,0.5,,,1.073238810214761
Lassen,2023-03-09,0.04999999999999999,,,NA
Lassen,2023-03-09,0.95,,,1.212418637122761
Lassen,2023-03-16,0.5,,,1.080658857285294
Lassen,2023-03-16,0.04999999999999999,,,NA
Lassen,2023-03-16,0.95,,,1.230376316657287
Lassen,2023-03-23,0.5,,,1.0925985371844782
Lassen,2023-03-23,0.04999999999999999,,,NA
Lassen,2023-03-23,0.95,,,1.248425918108564
Lassen,2023-03-30,0.5,,,1.097111225447095
Lassen,2023-03-30,0.04999999999999999,,,NA
Lassen,2023-03-30,0.95,,,1.2610932002201438
Lassen,2023-04-06,0.5,,,1.1012299864755366
Lassen,2023-04-06,0.04999999999999999,,,NA
Lassen,2023-04-06,0.95,,,1.2591711166539987
Lassen,2023-04-13,0.5,,,1.105386377090308
Lassen,2023-04-13,0.04999999999999999,,,NA
Lassen,2023-04-13,0.95,,,1.2620124844135792
Lassen,2023-04-20,0.5,,,1.110419736089081
Lassen,2023-04-20,0.04999999999999999,,,NA
Lassen,2023-04-20,0.95,,,1.267195528295645
Lassen,2023-04-27,0.5,,,1.109844131535184
Lassen,2023-04-27,0.04999999999999999,,,NA
Lassen,2023-04-27,0.95,,,1.269368788074625
Lassen,2023-05-04,0.5,,,1.1036430188735296
Lassen,2023-05-04,0.04999999999999999,,,NA
Lassen,2023-05-04,0.95,,,1.265549598299407
Lassen,2023-05-11,0.5,,,1.0986740772124497
Lassen,2023-05-11,0.04999999999999999,,,NA
Lassen,2023-05-11,0.95,,,1.268682714966109
Lassen,2023-05-18,0.5,,,1.0907495875757451
Lassen,2023-05-18,0.04999999999999999,,,NA
Lassen,2023-05-18,0.95,,,1.2506379121084976
Lassen,2023-05-25,0.5,,,1.0845476130377516
Lassen,2023-05-25,0.04999999999999999,,,NA
Lassen,2023-05-25,0.95,,,1.2389498282642974
Lassen,2023-06-01,0.5,,,1.0753472551359275
Lassen,2023-06-01,0.04999999999999999,,,NA
Lassen,2023-06-01,0.95,,,1.2305367790963686
Lassen,2023-06-08,0.5,,,1.0677678177373289
Lassen,2023-06-08,0.04999999999999999,,,NA
Lassen,2023-06-08,0.95,,,1.211174913700169
Lassen,2023-06-15,0.5,,,1.0582341806668296
Lassen,2023-06-15,0.04999999999999999,,,NA
Lassen,2023-06-15,0.95,,,1.207755000200018
Lassen,2023-06-22,0.5,,,1.0496916267805103
Lassen,2023-06-22,0.04999999999999999,,,NA
Lassen,2023-06-22,0.95,,,1.1964343259228962
Lassen,2023-06-29,0.5,,,1.046803993038866
Lassen,2023-06-29,0.04999999999999999,,,NA
Lassen,2023-06-29,0.95,,,1.2036292915277165
Lassen,2023-07-06,0.5,,,1.0439603818828531
Lassen,2023-07-06,0.04999999999999999,,,NA
Lassen,2023-07-06,0.95,,,1.185491799510848
Lassen,2023-07-13,0.5,,,1.0357702785408556
Lassen,2023-07-13,0.04999999999999999,,,NA
Lassen,2023-07-13,0.95,,,1.1724831946214878
Lassen,2023-07-20,0.5,,,1.031504458242062
Lassen,2023-07-20,0.04999999999999999,,,NA
Lassen,2023-07-20,0.95,,,1.166052462349931
Lassen,2023-07-27,0.5,,,1.0308908336911031
Lassen,2023-07-27,0.04999999999999999,,,NA
Lassen,2023-07-27,0.95,,,1.161979433549548
Lassen,2023-08-03,0.5,,,1.0227234778538397
Lassen,2023-08-03,0.04999999999999999,,,NA
Lassen,2023-08-03,0.95,,,1.165383859427901
Lassen,2023-08-10,0.5,,,1.0222466001686108
Lassen,2023-08-10,0.04999999999999999,,,NA
Lassen,2023-08-10,0.95,,,1.1545119669656356
Lassen,2023-08-17,0.5,,,1.0189238920727404
Lassen,2023-08-17,0.04999999999999999,,,NA
Lassen,2023-08-17,0.95,,,1.151385248172356
Lassen,2023-08-24,0.5,,,1.011007416282049
Lassen,2023-08-24,0.04999999999999999,,,NA
Lassen,2023-08-24,0.95,,,1.145723357948673
Lassen,2023-08-31,0.5,,,1.0042070102970475
Lassen,2023-08-31,0.04999999999999999,,,NA
Lassen,2023-08-31,0.95,,,1.1370628589464813
Lassen,2023-09-07,0.5,,,0.992744583256596
Lassen,2023-09-07,0.04999999999999999,,,NA
